age,annual_income,employment_status,credit_score,loan_amount,debt_to_income_ratio,late_payments_12m,credit_utilization,savings_rate,avg_monthly_transactions,default
59,33301.31,Employed,744,8603.97,0.311,0,0.369,0.257,31,0
57,31416.52,Employed,757,16989.99,0.26,1,0.458,0.18,36,0
60,65102.82,Employed,652,63973.44,0.331,1,0.764,0.119,45,0
61,35899.66,Retired,631,4010.31,0.216,0,0.38,-0.018,9,0
51,42860.72,Unemployed,530,16978.16,0.346,3,0.506,0.003,2,1
46,75978.26,Employed,605,10654.41,0.208,2,0.417,-0.1,47,0
63,37344.8,Employed,685,11434.05,0.669,3,0.638,0.076,40,0
38,18348.21,Self-Employed,627,13865.87,0.369,0,0.54,0.144,43,0
25,25577.23,Employed,594,12010.85,0.269,0,0.389,0.109,22,0
58,49265.42,Employed,684,21185.71,0.456,2,0.611,0.154,38,0
34,19308.26,Employed,781,12770.92,0.165,0,0.534,0.274,51,0
69,42252.54,Employed,676,4035.46,0.243,1,0.59,0.027,38,0
41,24439.4,Retired,595,31818.45,0.414,0,0.41,0.026,27,0
63,111298.33,Employed,775,29073.06,0.37,1,0.546,0.112,38,0
23,144722.2,Retired,622,10259.36,0.507,2,0.35,-0.023,55,0
53,28879.91,Unemployed,791,15212.35,0.0,1,0.176,0.098,37,0
43,55735.88,Retired,660,30655.07,0.473,2,0.299,0.066,18,0
44,30327.13,Self-Employed,688,27443.88,0.268,2,0.535,0.0,61,0
34,41996.53,Unemployed,797,33336.94,0.174,1,0.518,-0.002,30,0
69,120781.05,Employed,579,18484.48,0.092,0,0.249,0.06,24,0
40,38818.64,Unemployed,601,23428.77,0.267,1,0.703,0.047,25,0
63,42488.18,Employed,656,34381.06,0.588,0,0.181,0.073,42,0
42,30599.39,Self-Employed,670,12016.41,0.495,2,0.436,0.21,26,0
23,86950.54,Self-Employed,850,19232.81,0.595,1,0.309,0.186,10,0
64,12000.0,Employed,613,4072.64,0.333,1,0.443,0.134,41,0
30,39285.13,Employed,582,5722.12,0.366,0,0.125,0.156,38,0
34,47908.92,Employed,610,19930.17,0.113,0,0.033,0.02,36,0
64,35223.24,Employed,697,21842.17,0.113,1,0.266,0.151,19,0
65,75491.3,Employed,717,11703.34,0.328,2,0.549,0.022,29,0
66,89412.31,Employed,627,10261.48,0.144,0,0.441,0.149,41,0
42,24196.91,Employed,682,11928.18,0.221,0,0.102,0.248,36,0
58,139628.88,Employed,826,16566.23,0.356,1,0.613,0.182,39,0
37,24061.55,Employed,683,3684.04,0.541,0,0.449,0.173,58,0
58,93369.06,Employed,704,19523.44,0.351,1,0.566,0.017,39,0
46,52834.19,Employed,822,15054.69,0.146,0,0.326,0.102,42,0
23,38106.85,Employed,628,17127.79,0.077,0,0.006,0.126,21,0
41,39947.31,Employed,623,13708.38,0.368,0,0.727,0.187,18,0
44,48206.23,Retired,645,6439.12,0.256,0,0.362,0.046,45,0
33,54404.87,Employed,640,7639.47,0.367,0,0.617,0.096,28,0
39,30943.64,Employed,543,36830.86,0.319,2,0.315,0.234,8,0
46,43609.49,Employed,690,10040.93,0.339,1,0.42,0.109,42,0
23,33345.02,Unemployed,696,23973.13,0.53,1,0.042,-0.075,50,1
28,26701.51,Employed,666,7712.37,0.508,0,0.218,0.015,19,0
59,32576.43,Employed,699,14632.53,0.405,0,0.726,0.052,9,0
38,27584.59,Employed,699,11334.32,0.216,2,0.592,0.024,56,0
51,39732.41,Employed,581,12425.44,0.267,1,0.661,0.126,54,0
49,60854.28,Employed,702,12040.1,0.464,1,0.507,0.197,50,0
48,52070.57,Retired,722,35113.92,0.545,0,0.455,0.212,22,0
41,131553.96,Retired,560,46933.73,0.159,0,0.61,0.218,31,1
45,16232.55,Employed,790,17027.38,0.579,0,0.601,0.059,41,0
62,61986.41,Employed,587,11526.23,0.233,1,0.466,0.088,48,0
69,49178.42,Employed,595,6650.61,0.45,2,0.421,0.099,33,1
33,73705.68,Retired,695,6381.5,0.77,1,0.611,0.341,75,0
54,70138.88,Retired,720,35228.61,0.112,0,0.172,0.138,44,0
69,45139.1,Employed,738,6117.1,0.426,2,0.334,0.096,37,0
21,53440.58,Employed,722,11336.67,0.303,0,0.093,0.034,33,0
60,33791.53,Employed,641,16206.77,0.417,1,0.191,0.203,38,0
45,66625.32,Unemployed,688,3099.7,0.257,0,0.446,0.007,41,0
69,19159.65,Employed,656,6971.9,0.0,0,0.57,0.127,18,0
49,72287.99,Employed,693,6614.0,0.237,1,0.802,0.1,17,0
62,48456.09,Employed,685,9902.84,0.402,0,0.375,0.079,24,0
29,38425.21,Employed,642,17243.83,0.552,0,0.311,0.259,30,0
28,43640.17,Retired,654,27355.32,0.411,0,0.384,0.15,37,0
67,45270.09,Employed,541,9915.62,0.571,0,0.453,0.189,28,0
47,93774.84,Employed,742,11192.56,0.276,1,0.797,0.012,35,0
48,246902.01,Self-Employed,702,13742.54,0.264,0,0.402,0.189,14,0
29,90213.59,Self-Employed,507,9105.9,0.401,1,0.159,0.217,53,0
32,36950.6,Self-Employed,739,18971.36,0.294,1,0.485,0.127,14,0
61,67163.88,Unemployed,676,19326.19,0.518,1,0.419,0.069,40,0
36,68642.32,Employed,610,2884.35,0.139,1,0.392,0.04,20,0
50,30866.28,Employed,603,21669.35,0.479,0,0.341,0.106,41,0
36,26097.64,Employed,628,15935.81,0.531,0,0.856,0.089,58,0
34,47494.04,Self-Employed,610,17244.72,0.405,0,0.289,0.056,47,0
29,73412.82,Retired,620,29964.15,0.487,0,0.062,0.142,22,0
67,21896.8,Employed,808,5055.45,0.253,0,0.268,0.121,39,0
68,34185.3,Self-Employed,708,6951.45,0.225,0,0.292,0.074,30,0
26,65272.48,Self-Employed,833,14155.47,0.403,1,0.122,0.075,15,0
38,50054.21,Retired,697,3667.17,0.242,1,0.358,-0.033,50,0
49,99522.28,Employed,723,13003.96,0.395,0,0.755,0.091,70,0
40,24205.04,Employed,614,24529.68,0.395,0,0.12,0.004,54,1
57,158908.28,Self-Employed,667,18731.9,0.34,1,0.095,0.073,17,0
34,22720.07,Unemployed,674,15481.43,0.392,1,0.564,0.128,66,0
23,17772.69,Self-Employed,727,12840.58,0.445,1,0.356,-0.045,26,0
37,47597.89,Unemployed,676,11421.78,0.335,0,0.316,0.08,29,1
50,27799.42,Employed,706,11033.73,0.278,1,0.638,0.131,24,0
30,48080.03,Self-Employed,704,16936.63,0.473,0,0.278,-0.02,37,0
61,47246.63,Employed,657,5822.38,0.391,0,0.056,0.053,4,0
21,44449.67,Employed,650,35520.64,0.418,2,0.576,-0.005,20,0
24,32170.16,Employed,630,9484.52,0.437,0,0.387,0.172,53,0
46,60859.8,Employed,761,20632.18,0.372,1,0.375,0.051,74,0
46,41828.43,Employed,657,15494.15,0.298,0,0.0,0.047,2,0
35,85121.29,Self-Employed,705,7389.51,0.257,3,0.18,0.17,51,0
33,44793.3,Unemployed,668,32067.52,0.337,0,0.356,0.081,17,1
24,30262.85,Employed,760,28250.82,0.422,0,0.166,0.246,28,0
54,21081.36,Employed,531,5753.72,0.429,1,0.61,0.144,16,0
39,44978.74,Employed,703,14127.21,0.372,0,0.386,0.137,50,0
26,25988.2,Employed,586,16720.99,0.403,2,0.347,0.14,44,1
40,24959.73,Employed,709,4260.74,0.184,3,0.614,0.205,37,0
67,63814.05,Employed,669,4136.78,0.28,0,0.272,-0.1,47,0
34,20154.14,Retired,569,8953.52,0.451,1,0.485,0.156,44,1
65,99319.45,Employed,705,6714.79,0.225,0,0.4,0.035,18,0
33,53096.07,Self-Employed,697,7894.22,0.371,3,0.585,0.005,40,1
30,47957.89,Self-Employed,663,6715.46,0.358,2,0.496,0.089,25,0
34,29220.24,Employed,672,13719.37,0.333,2,0.538,0.093,24,0
37,71839.24,Employed,692,8644.12,0.452,2,0.288,-0.04,43,0
27,48949.65,Employed,768,28807.18,0.384,0,0.277,0.005,55,0
50,34785.35,Employed,656,16451.34,0.17,1,0.38,-0.013,34,0
37,54171.62,Retired,756,23779.71,0.427,1,0.537,0.033,60,0
56,21133.34,Employed,677,5361.72,0.274,3,0.484,0.14,30,0
45,21640.82,Employed,777,10128.07,0.145,0,0.571,0.07,10,0
43,27998.52,Employed,662,16022.19,0.461,1,0.215,0.123,15,1
44,58382.04,Employed,630,19375.94,0.172,1,0.108,0.037,11,0
28,48941.0,Retired,598,10010.43,0.297,0,0.295,0.209,41,1
56,82825.36,Employed,677,10930.61,0.394,1,0.257,0.063,64,0
26,30946.19,Self-Employed,621,11673.5,0.339,0,0.193,0.172,53,0
57,65338.32,Employed,785,12348.4,0.256,0,0.354,0.105,49,0
70,46307.76,Employed,615,54096.15,0.201,1,0.119,0.038,60,1
59,30591.5,Employed,628,17817.67,0.236,2,0.278,0.273,45,0
43,59435.91,Retired,724,15122.29,0.188,1,0.188,0.199,52,0
36,47429.23,Employed,769,6936.79,0.331,2,0.143,0.083,37,0
64,35790.59,Self-Employed,735,7035.98,0.268,0,0.129,0.174,22,0
33,50061.1,Employed,759,12991.82,0.143,2,0.184,0.099,16,0
45,45946.59,Employed,674,29092.19,0.307,0,0.513,0.078,29,0
59,45394.94,Employed,675,13101.95,0.254,0,0.338,0.044,9,0
67,39882.92,Self-Employed,831,13442.99,0.39,0,0.424,0.099,30,0
67,25527.86,Employed,807,9446.98,0.404,0,0.355,0.125,30,0
25,50888.01,Employed,734,5192.63,0.551,1,0.54,0.117,48,0
65,32815.06,Retired,763,19189.85,0.447,2,0.51,0.146,33,0
26,29431.93,Employed,744,12675.04,0.187,1,0.517,0.098,54,0
50,43462.34,Employed,590,19295.33,0.024,2,0.359,-0.004,28,0
67,70757.46,Employed,677,16200.2,0.122,0,0.392,0.132,20,0
53,53788.06,Employed,792,8279.52,0.275,1,0.14,0.041,62,0
68,37587.58,Employed,734,16902.99,0.109,2,0.245,-0.034,53,0
38,36839.54,Employed,675,6804.7,0.258,3,0.562,0.079,37,0
36,67366.74,Employed,793,16823.39,0.355,0,0.278,0.055,26,0
37,14788.9,Employed,708,14218.48,0.266,2,0.344,0.03,69,1
38,73034.16,Self-Employed,737,37210.99,0.392,0,0.531,-0.008,36,0
55,19206.27,Retired,708,8776.79,0.259,0,0.452,0.119,48,0
43,24156.19,Self-Employed,721,6659.95,0.236,1,0.401,0.044,58,0
57,37906.09,Employed,726,11523.02,0.606,0,0.345,0.021,42,0
41,145083.12,Self-Employed,777,21278.48,0.345,1,0.577,0.128,18,0
36,113403.74,Employed,787,2755.53,0.367,1,0.253,0.08,32,0
30,69789.85,Self-Employed,646,24967.24,0.477,1,0.469,0.125,28,0
48,58587.18,Employed,707,13027.67,0.482,0,0.337,0.083,35,0
65,19319.33,Employed,775,7441.7,0.295,1,0.517,0.124,40,0
63,53017.59,Self-Employed,670,11840.64,0.507,1,0.536,-0.021,29,0
33,37249.33,Employed,582,9465.0,0.283,1,0.423,0.211,30,0
44,32586.89,Self-Employed,612,7079.35,0.502,0,0.63,-0.043,37,0
56,52965.79,Self-Employed,617,4613.94,0.165,0,0.551,0.164,12,0
51,38732.91,Employed,646,22886.15,0.304,1,0.335,0.086,30,0
24,75708.81,Employed,624,10554.54,0.383,3,0.446,0.27,39,0
50,18620.58,Employed,757,11673.95,0.404,0,0.455,0.1,38,0
22,50894.27,Self-Employed,659,24510.74,0.223,0,0.608,0.15,24,0
26,31585.44,Unemployed,775,15268.06,0.103,0,0.078,-0.07,27,0
53,39941.94,Employed,595,5792.68,0.419,1,0.635,0.196,12,0
26,57085.94,Unemployed,654,22107.63,0.319,2,0.057,0.134,23,1
37,28038.84,Employed,688,35965.0,0.291,0,0.496,-0.046,7,0
50,53216.09,Employed,741,19967.4,0.598,4,0.495,0.043,31,0
53,44083.06,Employed,766,8786.69,0.306,3,0.355,0.072,42,0
43,35231.88,Employed,640,6101.75,0.272,0,0.527,0.184,24,0
25,38743.32,Employed,755,8596.96,0.08,3,0.138,0.075,2,0
60,45375.34,Employed,554,15706.34,0.188,0,0.224,-0.006,48,0
68,33392.34,Unemployed,745,34743.71,0.481,0,0.167,0.06,38,0
65,49195.0,Retired,579,9361.73,0.241,3,0.254,0.141,22,0
58,42655.51,Retired,713,10003.13,0.444,0,0.627,0.088,21,0
41,36111.21,Employed,765,27251.57,0.156,1,0.669,0.15,48,0
64,108545.11,Employed,747,11379.77,0.22,0,0.379,-0.098,42,0
45,60332.12,Unemployed,557,41290.5,0.216,1,0.44,0.243,46,0
27,40483.26,Employed,646,13509.36,0.422,0,0.819,0.095,12,1
63,52729.49,Employed,734,29752.31,0.318,1,0.308,0.123,43,0
37,29336.56,Employed,732,18576.81,0.183,2,0.251,0.166,19,0
67,39403.67,Employed,701,22567.23,0.457,0,0.6,0.198,14,0
39,41771.15,Self-Employed,515,13276.61,0.424,1,0.284,0.19,35,1
64,26281.04,Employed,770,13807.99,0.401,1,0.187,0.034,42,0
47,59496.75,Employed,783,18984.0,0.394,0,0.59,-0.036,36,0
44,38070.45,Self-Employed,692,23834.37,0.222,0,0.698,0.138,36,0
35,41038.53,Employed,697,20244.47,0.539,0,0.291,0.194,17,0
62,36887.94,Employed,718,5112.95,0.335,0,0.392,0.138,5,0
24,215247.82,Employed,790,17233.48,0.39,2,0.595,-0.069,42,0
44,35196.17,Retired,699,9957.16,0.407,0,0.233,0.263,39,0
39,17425.01,Self-Employed,666,10641.02,0.208,0,0.606,0.057,28,0
48,22027.22,Employed,709,19428.6,0.634,1,0.718,0.168,28,0
33,71657.37,Self-Employed,679,40894.52,0.346,1,0.128,-0.054,36,0
54,95628.52,Retired,680,12845.76,0.355,1,0.105,0.211,29,1
40,34860.21,Employed,548,48229.61,0.288,0,0.045,0.179,46,0
30,92918.2,Employed,719,7644.95,0.522,0,0.286,0.065,46,0
30,71025.55,Employed,768,30916.51,0.529,1,0.123,0.202,34,0
55,44589.78,Unemployed,757,19118.57,0.374,0,0.639,0.114,32,0
34,43035.34,Employed,751,16732.93,0.13,0,0.188,0.166,39,0
36,53660.64,Employed,676,33856.88,0.325,0,0.311,0.09,2,0
52,76018.19,Employed,691,10077.7,0.34,3,0.479,0.043,34,0
37,59793.2,Self-Employed,769,31778.38,0.282,0,0.218,0.244,11,0
40,34947.28,Self-Employed,745,13030.02,0.203,2,0.402,0.137,41,0
33,44931.59,Employed,791,10044.05,0.117,1,0.542,-0.011,49,0
38,132009.84,Employed,630,6660.87,0.571,2,1.0,0.112,2,0
55,55581.57,Self-Employed,629,38223.75,0.461,2,0.483,0.156,45,1
47,75709.79,Employed,655,29282.83,0.355,1,0.052,0.189,33,0
70,64211.81,Self-Employed,609,11082.94,0.253,1,0.552,0.271,42,0
59,56200.38,Employed,581,20480.97,0.404,0,0.467,0.15,50,0
21,51758.78,Retired,715,15930.01,0.381,0,0.51,0.041,38,0
39,76779.68,Employed,710,11947.2,0.29,0,0.378,0.083,37,0
35,70215.27,Self-Employed,698,26340.29,0.408,2,0.593,0.204,18,0
50,55935.06,Employed,707,10145.14,0.427,0,0.345,0.044,22,0
34,34652.28,Employed,570,3964.02,0.453,1,0.467,0.116,65,0
69,59443.37,Self-Employed,644,17255.78,0.217,2,0.445,0.061,50,0
35,47405.62,Employed,658,15368.26,0.415,0,0.423,0.075,42,0
47,42018.78,Self-Employed,684,10342.71,0.527,0,0.328,0.082,21,0
27,187098.03,Employed,571,8643.37,0.394,1,0.646,0.118,40,0
66,22708.04,Employed,610,5792.74,0.681,2,0.703,0.089,28,0
66,79162.38,Unemployed,647,11877.09,0.323,1,0.825,-0.029,68,0
60,31845.92,Employed,759,8732.97,0.092,3,0.429,0.198,56,0
38,52344.27,Retired,700,26334.56,0.223,2,0.45,0.189,23,0
23,177068.82,Employed,757,20128.69,0.25,1,0.464,0.117,24,0
56,30297.35,Employed,671,11039.99,0.434,1,0.227,0.2,32,0
42,34134.49,Self-Employed,680,20203.92,0.475,1,0.595,0.159,54,0
70,48593.41,Employed,717,13842.73,0.37,0,0.342,0.164,52,0
55,32092.95,Employed,667,12560.73,0.394,1,0.531,0.126,2,0
47,76269.48,Employed,633,14287.13,0.637,0,0.147,0.161,41,0
70,37523.97,Employed,568,42735.52,0.225,0,0.525,0.018,52,0
61,67982.45,Self-Employed,635,21729.17,0.339,0,0.684,0.074,32,0
43,25220.32,Employed,743,12343.82,0.282,1,0.259,-0.017,43,0
21,19862.41,Employed,775,25243.34,0.174,0,0.307,0.005,63,0
25,43717.66,Employed,622,24703.12,0.046,0,0.301,0.2,56,0
43,22376.04,Employed,550,17254.54,0.544,0,0.301,0.134,42,0
49,104729.33,Employed,749,12122.98,0.235,0,0.7,0.061,40,0
22,22813.28,Employed,685,11652.01,0.312,0,0.433,0.023,34,0
27,29177.6,Unemployed,579,7745.85,0.415,0,0.196,-0.01,43,0
56,60283.27,Self-Employed,447,16453.53,0.172,2,0.229,0.003,32,0
58,36563.95,Employed,608,10240.23,0.225,0,0.0,0.05,51,0
22,22943.87,Employed,645,11361.3,0.347,3,0.24,-0.1,20,0
46,135941.79,Employed,594,21469.98,0.284,1,0.133,0.172,26,0
25,29708.34,Employed,732,40631.93,0.159,0,0.143,0.125,29,0
57,44438.93,Employed,619,18481.41,0.441,1,0.316,0.133,53,0
62,44152.45,Retired,681,13862.08,0.28,2,0.171,0.151,47,0
64,69923.33,Self-Employed,850,14599.49,0.371,0,0.373,0.097,40,0
50,61770.19,Employed,689,29224.97,0.359,0,0.487,0.117,40,0
52,32422.23,Employed,671,18631.73,0.495,1,0.473,0.096,5,0
67,41651.24,Self-Employed,673,16584.8,0.403,1,0.454,0.216,45,0
51,43762.77,Retired,730,17304.85,0.221,0,0.0,0.028,18,0
43,71287.75,Employed,721,6265.6,0.524,1,0.296,0.166,25,0
58,27332.7,Unemployed,605,18662.77,0.279,1,0.681,0.014,82,0
50,134464.47,Employed,649,8733.04,0.228,0,0.87,0.007,42,0
63,33537.12,Self-Employed,630,18706.95,0.206,1,0.578,-0.018,37,0
47,48806.82,Employed,659,9498.47,0.0,0,0.413,-0.054,31,0
64,27446.81,Employed,817,21050.97,0.259,0,0.217,0.12,53,0
23,25614.67,Employed,726,13469.14,0.409,1,0.675,0.017,18,0
22,31659.25,Employed,674,7426.3,0.146,2,0.366,0.126,26,0
25,30174.08,Employed,773,12401.73,0.606,0,0.345,0.231,52,0
48,39849.75,Employed,694,55466.42,0.014,0,0.653,0.063,35,0
56,30046.98,Self-Employed,557,3775.04,0.233,1,0.0,0.129,40,0
31,69409.3,Employed,805,16314.43,0.127,2,0.384,0.182,26,0
28,33140.39,Self-Employed,668,8051.88,0.488,0,0.076,0.123,43,0
64,31353.85,Employed,511,33729.43,0.448,0,0.522,0.11,27,1
58,40276.18,Self-Employed,560,24095.62,0.31,1,0.756,-0.035,10,0
53,80532.77,Employed,765,16507.1,0.137,1,0.509,0.11,49,0
45,54580.83,Employed,561,25602.86,0.17,0,0.833,0.149,21,0
42,46637.27,Employed,781,17098.45,0.387,1,0.446,0.245,16,0
22,23944.11,Retired,686,14819.09,0.249,2,0.718,0.071,20,0
30,27684.99,Self-Employed,734,10308.09,0.266,0,0.05,0.198,35,0
65,25868.86,Employed,661,11889.98,0.339,1,0.446,0.05,23,0
37,94223.57,Self-Employed,719,11176.44,0.288,4,0.109,0.175,62,0
56,63913.22,Employed,704,14856.71,0.088,0,0.484,0.033,51,0
56,31862.65,Employed,677,4744.49,0.15,1,0.33,0.11,36,0
36,36968.23,Employed,600,27386.31,0.154,0,0.357,0.048,21,0
31,32446.73,Self-Employed,707,47482.81,0.241,0,0.353,0.101,49,1
55,31478.79,Retired,544,11392.04,0.364,1,0.631,0.1,39,0
25,61706.87,Retired,750,29880.79,0.357,0,0.442,0.107,24,0
45,42456.36,Employed,695,13623.32,0.528,0,0.441,0.036,38,0
65,138771.49,Employed,715,10286.81,0.139,1,0.404,0.096,38,0
56,91599.39,Unemployed,484,11742.03,0.396,1,0.558,0.127,23,0
59,94347.51,Employed,596,15543.77,0.232,1,0.352,0.074,14,0
25,68574.67,Employed,642,9577.92,0.646,2,0.157,0.03,53,0
30,39682.69,Retired,731,21241.44,0.334,0,0.611,0.04,46,0
34,66098.11,Employed,609,10812.22,0.266,3,0.303,0.179,33,0
35,41174.88,Employed,850,7754.78,0.391,2,0.461,0.101,43,0
30,110761.89,Unemployed,660,14589.39,0.38,1,0.568,0.212,48,0
69,60002.39,Self-Employed,604,9736.52,0.293,0,0.165,0.081,29,0
29,55892.2,Retired,666,12132.11,0.439,0,0.22,0.088,30,0
56,52236.48,Self-Employed,609,14291.42,0.577,1,0.085,0.143,61,0
50,117023.87,Employed,591,6608.92,0.488,1,0.323,0.144,25,0
51,23935.66,Unemployed,756,35430.18,0.328,1,0.633,0.207,63,1
31,122902.17,Self-Employed,718,24042.7,0.616,1,0.395,-0.073,85,0
36,44664.0,Retired,719,10116.95,0.422,0,0.711,0.138,39,0
51,24268.28,Employed,776,14596.31,0.185,0,0.472,0.015,9,0
35,33654.27,Employed,717,21622.15,0.358,2,0.275,0.09,33,0
55,21473.96,Employed,600,16734.5,0.317,0,0.25,0.011,36,0
22,67970.45,Employed,733,45611.31,0.269,0,0.748,0.117,34,0
24,29168.76,Retired,596,12794.9,0.397,2,0.572,0.015,55,0
57,53334.24,Retired,644,30133.34,0.068,1,0.36,-0.052,28,0
51,86431.59,Employed,677,6629.06,0.59,1,0.43,0.007,42,0
23,35031.1,Retired,669,7270.06,0.442,2,0.302,0.191,41,0
65,42870.88,Employed,546,40565.91,0.074,4,0.0,0.153,41,0
21,25548.06,Unemployed,607,11393.82,0.44,0,0.419,0.201,21,1
68,40369.16,Self-Employed,678,7328.54,0.416,0,0.126,-0.057,49,0
57,177550.76,Self-Employed,634,14347.99,0.57,0,0.32,0.242,20,0
70,72328.0,Self-Employed,764,31520.27,0.609,0,0.123,0.29,41,0
68,42943.25,Self-Employed,777,9338.35,0.634,1,0.359,0.016,43,1
36,36103.89,Unemployed,596,14399.9,0.308,1,0.181,0.13,20,0
58,47986.9,Employed,684,4852.78,0.431,0,0.415,0.05,19,0
31,52314.32,Unemployed,799,11144.44,0.278,0,0.553,0.162,30,0
44,39753.98,Employed,670,26858.02,0.497,2,0.469,0.232,52,0
33,63897.12,Employed,649,9222.44,0.026,3,0.076,0.021,41,0
45,30432.8,Self-Employed,745,6883.32,0.159,1,0.034,-0.005,51,0
64,30357.72,Self-Employed,659,9268.08,0.285,0,0.118,0.079,52,0
42,58988.5,Retired,775,10241.38,0.341,0,0.626,0.391,46,0
25,27328.33,Employed,635,23361.12,0.375,0,0.882,0.167,34,0
37,70580.46,Employed,644,18543.35,0.541,0,0.252,0.14,2,0
60,48672.02,Employed,739,20821.98,0.252,0,0.175,0.182,45,0
47,19654.18,Unemployed,688,15018.82,0.156,1,0.705,0.193,70,0
49,51779.5,Retired,688,10179.01,0.292,1,0.308,0.127,24,0
42,21108.41,Unemployed,537,9266.68,0.259,0,0.383,0.096,34,0
35,69333.33,Employed,653,19137.34,0.433,0,0.436,0.054,62,0
50,43288.52,Unemployed,745,38307.53,0.579,1,0.249,0.118,43,0
52,123691.04,Employed,621,8396.41,0.565,2,0.229,0.192,42,0
65,83755.44,Retired,733,8016.12,0.513,0,0.383,0.187,29,0
51,28843.9,Employed,700,7468.9,0.265,1,0.31,0.056,39,0
70,17847.7,Employed,665,24316.66,0.326,1,0.008,0.091,38,0
62,33605.65,Employed,782,14396.12,0.414,2,0.202,0.004,41,0
24,26618.74,Self-Employed,655,20603.95,0.234,0,0.37,0.186,18,0
40,122133.38,Employed,660,10885.85,0.248,2,0.278,0.141,71,0
40,48768.64,Employed,664,21395.62,0.406,3,0.509,0.078,35,0
21,78175.33,Self-Employed,686,12424.42,0.145,1,0.229,0.066,20,0
30,42509.57,Retired,738,5843.26,0.514,0,0.799,0.022,24,0
59,44809.09,Self-Employed,570,25686.96,0.29,0,0.411,0.107,18,0
38,48227.59,Employed,745,14447.33,0.431,0,0.416,0.22,31,0
28,85243.71,Self-Employed,685,12256.61,0.381,0,0.287,0.037,30,0
35,57286.05,Employed,722,17479.33,0.538,1,0.342,-0.01,50,0
34,28892.38,Employed,850,6207.42,0.031,1,0.0,0.11,16,0
29,110332.86,Employed,642,19118.92,0.539,0,0.4,0.195,14,0
26,42344.43,Employed,588,10326.96,0.536,0,0.833,0.177,5,0
59,39036.01,Employed,695,13444.65,0.392,0,0.597,0.197,40,0
62,12000.0,Employed,706,29248.29,0.428,1,0.041,0.059,45,1
45,67319.13,Employed,745,21705.41,0.439,1,0.464,0.171,2,0
51,51560.25,Self-Employed,640,13282.08,0.215,1,0.498,0.13,41,0
66,51532.24,Employed,618,13895.91,0.358,1,0.734,0.079,24,0
63,40078.19,Employed,565,3176.89,0.484,1,0.227,0.102,51,0
22,36768.29,Employed,577,9016.98,0.082,2,0.903,0.166,64,0
68,40749.95,Self-Employed,649,16322.12,0.421,2,0.425,0.146,9,1
24,61795.17,Unemployed,671,9334.77,0.363,1,0.218,0.144,26,0
22,67478.13,Employed,835,6661.77,0.444,1,0.041,0.154,50,0
41,43672.95,Self-Employed,553,19694.4,0.159,0,0.374,0.068,51,0
58,78784.28,Unemployed,705,32333.74,0.238,1,0.445,-0.006,33,0
25,47122.83,Self-Employed,626,9577.4,0.141,1,0.149,0.045,49,0
35,38096.85,Employed,697,24959.41,0.139,0,0.537,0.171,42,0
34,54133.46,Employed,639,22808.38,0.475,0,0.516,-0.014,50,0
40,24842.39,Employed,758,8216.58,0.262,1,0.402,0.101,51,0
70,55069.93,Employed,757,9541.33,0.251,0,0.211,0.112,33,0
37,22672.52,Employed,672,43558.56,0.514,1,0.404,0.158,48,0
31,29323.27,Retired,788,7553.65,0.298,0,0.805,-0.002,33,0
27,17865.99,Employed,737,10245.44,0.495,0,0.197,-0.08,48,0
30,44911.16,Employed,784,48023.67,0.193,0,0.013,0.054,24,0
27,109624.57,Retired,677,10495.25,0.298,0,0.318,0.145,42,0
49,46233.58,Employed,751,33249.48,0.214,0,0.222,0.211,41,0
42,67629.04,Employed,622,7996.75,0.432,0,0.0,0.046,49,0
45,158920.12,Retired,615,16041.92,0.319,2,0.49,0.033,33,0
62,59995.69,Employed,843,28326.48,0.46,2,0.11,0.12,21,0
50,33436.19,Employed,599,11153.63,0.373,0,0.087,0.267,34,0
28,35818.35,Employed,647,15675.3,0.058,0,0.58,0.137,13,0
39,49036.94,Employed,538,23078.62,0.31,1,0.708,0.143,29,0
36,35723.09,Unemployed,617,8593.87,0.12,1,0.969,0.257,11,0
62,37084.58,Employed,605,56625.4,0.402,0,0.057,0.175,36,0
36,80227.93,Unemployed,630,27519.07,0.433,0,0.486,0.113,51,0
27,81885.58,Employed,702,11915.92,0.449,1,0.092,0.01,49,0
57,21516.04,Retired,721,12824.42,0.332,0,0.416,0.106,10,0
42,32562.46,Employed,604,46491.86,0.105,0,0.366,0.158,39,1
25,38870.77,Retired,621,11933.58,0.381,2,0.0,0.017,73,0
55,66141.02,Employed,761,11122.27,0.411,0,0.516,0.175,27,0
31,86815.27,Unemployed,808,29369.13,0.323,2,0.4,0.091,42,0
64,189280.24,Unemployed,774,6371.98,0.363,1,0.533,0.083,53,0
62,38838.35,Employed,557,14086.9,0.067,0,0.123,0.026,13,0
39,39820.44,Employed,769,15529.48,0.36,1,0.865,0.128,41,0
48,65794.07,Self-Employed,819,9679.56,0.334,2,0.458,0.155,49,0
49,34852.9,Employed,553,5771.23,0.168,0,0.473,0.014,30,0
53,45684.72,Employed,761,15389.8,0.429,2,0.704,0.141,13,0
24,39834.19,Self-Employed,697,22312.64,0.276,0,0.397,0.172,54,0
37,13215.86,Retired,655,9823.83,0.384,0,0.203,0.167,8,0
29,52136.29,Retired,688,7274.39,0.423,0,0.64,0.118,2,0
55,44748.78,Employed,713,31371.3,0.399,2,0.367,0.074,14,1
